ConclDir;ConclQ;breaktype;code;correctness;datetime;givenanswer;givenanswertext;nouns;ordering;ordertext;p1;p2;sequence;syllog;time;validConclusions;vpid;cid;gender;edu;age;N;ACC;time_all;time_ACC;model;ACCinKJL;sdTimeACC;subj
NVC;NVC;calculations;JPXCCB;0;2016-07-05T06:10:57-04:00;-1;Space: No conclusion is possible;assistants,scholars,farmers;3;Eq,Oq,Iq,Aq;Premise 1: Some scholars are not assistants;Premise 2: All scholars are farmers;62;OA4;3658;Oca;115;JPXCCB;male;Masters;43;64;0,4375;24492,875;23709,17857;2;0,42;17629,69623;24
CA;O;calculations;JPXCCB;0;2016-07-05T06:11:08-04:00;8;8: Some opticians are not actuaries;actuaries,boxers,opticians;3;Eq,Oq,Iq,Aq;Premise 1: Some boxers are actuaries;Premise 2: No boxers are opticians;63;IE4;9653;Oac;115;JPXCCB;male;Masters;43;64;0,4375;24492,875;23709,17857;3;0,28;17629,69623;24
AC;A;default;IIBMKM;0;2016-07-05T05:51:57-04:00;1;1: All skaters are poets;skaters,poets,miners;1;Aq,Eq,Oq,Iq;Premise 1: All skaters are poets;NA;0;A_1;12497;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;#N/A;#N/A;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T05:52:20-04:00;2;2: No waiters are cashiers;waiters,cashiers,poets;1;Aq,Eq,Oq,Iq;Premise 1: No waiters are cashiers;NA;1;E_1;21486;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;#N/A;#N/A;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T05:52:39-04:00;3;3: Some athletes are not hunters;athletes,hunters,lawyers;1;Aq,Eq,Oq,Iq;Premise 1: Some athletes are hunters;NA;2;I_1;17544;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;#N/A;#N/A;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T05:52:49-04:00;4;4: Some gamblers are sculptors;gamblers,sculptors,bakers;1;Aq,Eq,Oq,Iq;Premise 1: Some gamblers are not sculptors;NA;3;O_1;8101;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;#N/A;#N/A;20071,92996;25
CA;I;default;IIBMKM;1;2016-07-05T05:54:51-04:00;0;0: Some designers are trainers;trainers,architects,designers;1;Aq,Eq,Oq,Iq;Premise 1: All architects are trainers;Premise 2: Some designers are architects;0;AI2;41819;Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,9;20071,92996;25
AC;E;default;IIBMKM;1;2016-07-05T05:55:09-04:00;2;2: No dentists are lifeguards;dentists,plumbers,lifeguards;1;Aq,Eq,Oq,Iq;Premise 1: No dentists are plumbers;Premise 2: All lifeguards are plumbers;1;EA3;15960;Eac,Eca,Oac,Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,8;20071,92996;25
AC;A;default;IIBMKM;1;2016-07-05T05:55:21-04:00;1;1: All writers are drivers;writers,hikers,drivers;1;Aq,Eq,Oq,Iq;Premise 1: All writers are hikers;Premise 2: All hikers are drivers;2;AA1;9872;Aac,Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,88;20071,92996;25
CA;I;default;IIBMKM;1;2016-07-05T05:55:51-04:00;0;0: Some soldiers are florists;florists,editors,soldiers;1;Aq,Eq,Oq,Iq;Premise 1: Some editors are florists;Premise 2: All editors are soldiers;3;IA4;27993;Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,81;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T05:56:59-04:00;4;4: Some cashiers are waiters;cashiers,poets,waiters;1;Aq,Eq,Oq,Iq;Premise 1: Some cashiers are not poets;Premise 2: All waiters are poets;4;OA3;64824;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;2;0,36;20071,92996;25
AC;A;default;IIBMKM;0;2016-07-05T05:57:16-04:00;1;1: All poets are miners;poets,skaters,miners;1;Aq,Eq,Oq,Iq;Premise 1: All skaters are poets;Premise 2: All skaters are miners;5;AA4;15658;Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,16;20071,92996;25
CA;E;default;IIBMKM;0;2016-07-05T05:58:11-04:00;8;8: No artists are planners;planners,surfers,artists;1;Aq,Eq,Oq,Iq;Premise 1: All surfers are planners;Premise 2: No artists are surfers;6;AE2;53091;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,01;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T05:58:24-04:00;4;4: Some mayors are swimmers;mayors,cooks,swimmers;1;Aq,Eq,Oq,Iq;Premise 1: Some mayors are cooks;Premise 2: No cooks are swimmers;7;IE1;10368;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,44;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T05:58:45-04:00;9;9: Some engineers are not fencers;fencers,campers,engineers;1;Aq,Eq,Oq,Iq;Premise 1: Some fencers are campers;Premise 2: Some engineers are campers;8;II3;19792;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,51;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:00:13-04:00;9;9: Some jugglers are not investors;investors,barbers,jugglers;1;Aq,Eq,Oq,Iq;Premise 1: Some barbers are not investors;Premise 2: No jugglers are barbers;9;OE2;85909;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,51;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T06:00:29-04:00;2;2: No doctors are climbers;doctors,tellers,climbers;1;Aq,Eq,Oq,Iq;Premise 1: No doctors are tellers;Premise 2: Some tellers are climbers;10;EI1;13851;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,08;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T06:00:48-04:00;3;3: Some bakers are not sculptors;bakers,gamblers,sculptors;1;Aq,Eq,Oq,Iq;Premise 1: All bakers are gamblers;Premise 2: Some gamblers are not sculptors;11;AO1;17639;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,14;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:01:40-04:00;4;4: Some bankers are golfers;bankers,teachers,golfers;1;Aq,Eq,Oq,Iq;Premise 1: Some teachers are not bankers;Premise 2: Some golfers are not teachers;12;OO2;49797;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,42;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:04:42-04:00;9;9: Some counselors are not riders;riders,joggers,counselors;1;Aq,Eq,Oq,Iq;Premise 1: No joggers are riders;Premise 2: Some joggers are not counselors;13;EO4;180130;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,57;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:05:50-04:00;4;4: Some painters are workers;painters,actors,workers;1;Aq,Eq,Oq,Iq;Premise 1: Some actors are not painters;Premise 2: All workers are actors;14;OA2;65782;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,13;20071,92996;25
CA;I;default;IIBMKM;0;2016-07-05T06:06:06-04:00;0;0: Some tutors are butchers;butchers,packers,tutors;1;Aq,Eq,Oq,Iq;Premise 1: No butchers are packers;Premise 2: Some packers are not tutors;15;EO1;14638;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,28;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T06:06:36-04:00;3;3: Some porters are not judges;porters,brewers,judges;1;Aq,Eq,Oq,Iq;Premise 1: Some brewers are porters;Premise 2: Some brewers are not judges;16;IO4;15176;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,47;20071,92996;25
CA;I;default;IIBMKM;1;2016-07-05T06:06:54-04:00;0;0: Some skaters are therapists;therapists,climbers,skaters;1;Aq,Eq,Oq,Iq;Premise 1: All climbers are therapists;Premise 2: Some climbers are skaters;17;AI4;16289;Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,83;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:07:12-04:00;4;4: Some farmers are assistants;farmers,scholars,assistants;1;Aq,Eq,Oq,Iq;Premise 1: All farmers are scholars;Premise 2: Some scholars are assistants;18;AI1;15786;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,16;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:07:51-04:00;9;9: Some athletes are not hunters;hunters,lawyers,athletes;1;Aq,Eq,Oq,Iq;Premise 1: Some lawyers are not hunters;Premise 2: Some lawyers are not athletes;19;OO4;37186;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,66;20071,92996;25
AC;E;default;IIBMKM;1;2016-07-05T06:08:04-04:00;2;2: No boxers are opticians;boxers,actuaries,opticians;1;Aq,Eq,Oq,Iq;Premise 1: All boxers are actuaries;Premise 2: No actuaries are opticians;20;AE1;10695;Eac,Eca,Oac,Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,87;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:08:32-04:00;9;9: Some drillers are not nurses;nurses,actors,drillers;1;Aq,Eq,Oq,Iq;Premise 1: Some actors are not nurses;Premise 2: Some actors are drillers;21;OI4;25541;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,47;20071,92996;25
CA;O;default;IIBMKM;1;2016-07-05T06:08:44-04:00;9;9: Some secretaries are not brokers;brokers,agents,secretaries;1;Aq,Eq,Oq,Iq;Premise 1: Some agents are not brokers;Premise 2: All agents are secretaries;22;OA4;10010;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;2;0,42;20071,92996;25
CA;I;default;IIBMKM;0;2016-07-05T06:09:03-04:00;0;0: Some carpenters are linguists;linguists,divers,carpenters;1;Aq,Eq,Oq,Iq;Premise 1: All linguists are divers;Premise 2: Some carpenters are not divers;23;AO3;17229;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;2;0,4;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:09:17-04:00;4;4: Some managers are models;managers,clerks,models;1;Aq,Eq,Oq,Iq;Premise 1: Some managers are clerks;Premise 2: Some clerks are models;24;II1;12401;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,33;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T06:09:32-04:00;3;3: Some analysts are not travelers;analysts,novelists,travelers;1;Aq,Eq,Oq,Iq;Premise 1: Some analysts are not novelists;Premise 2: Some novelists are not travelers;25;OO1;12904;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,37;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T06:09:45-04:00;3;3: Some sailors are not chemists;sailors,potters,chemists;1;Aq,Eq,Oq,Iq;Premise 1: Some sailors are potters;Premise 2: Some potters are not chemists;26;IO1;11536;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,36;20071,92996;25
CA;E;default;IIBMKM;0;2016-07-05T06:10:47-04:00;8;8: No cyclists are buyers;buyers,students,cyclists;1;Aq,Eq,Oq,Iq;Premise 1: No buyers are students;Premise 2: Some cyclists are students;27;EI3;59626;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,21;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:11:34-04:00;4;4: Some dancers are typists;dancers,boxers,typists;1;Aq,Eq,Oq,Iq;Premise 1: Some boxers are not dancers;Premise 2: Some typists are boxers;28;OI2;44810;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,31;20071,92996;25
CA;E;default;IIBMKM;0;2016-07-05T06:11:53-04:00;8;8: No runners are scientists;scientists,chefs,runners;1;Aq,Eq,Oq,Iq;Premise 1: All chefs are scientists;Premise 2: No chefs are runners;29;AE4;17192;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,08;20071,92996;25
CA;E;default;IIBMKM;0;2016-07-05T06:12:06-04:00;8;8: No auditors are painters;painters,cleaners,auditors;1;Aq,Eq,Oq,Iq;Premise 1: No cleaners are painters;Premise 2: Some cleaners are auditors;30;EI4;11486;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,15;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T06:12:23-04:00;2;2: No singers are pilots;singers,tailors,pilots;1;Aq,Eq,Oq,Iq;Premise 1: No tailors are singers;Premise 2: All tailors are pilots;31;EA4;14526;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,09;20071,92996;25
CA;E;default;IIBMKM;1;2016-07-05T06:13:05-04:00;8;8: No editors are soldiers;soldiers,florists,editors;1;Aq,Eq,Oq,Iq;Premise 1: No florists are soldiers;Premise 2: All editors are florists;32;EA2;33933;Eac,Eca,Oac,Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,78;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T06:13:21-04:00;2;2: No fencers are campers;fencers,engineers,campers;1;Aq,Eq,Oq,Iq;Premise 1: No engineers are fencers;Premise 2: No campers are engineers;33;EE2;14197;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,44;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T06:14:04-04:00;3;3: Some chemists are not potters;chemists,sailors,potters;1;Aq,Eq,Oq,Iq;Premise 1: Some chemists are not sailors;Premise 2: No potters are sailors;34;OE3;40616;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,47;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:14:50-04:00;-1;Space: No conclusion is possible;dentists,lifeguards,plumbers;1;Aq,Eq,Oq,Iq;Premise 1: Some dentists are not lifeguards;Premise 2: Some plumbers are not lifeguards;35;OO3;44331;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,64;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:15:06-04:00;9;9: Some therapists are not skaters;skaters,climbers,therapists;1;Aq,Eq,Oq,Iq;Premise 1: No climbers are skaters;Premise 2: Some therapists are not climbers;36;EO2;13191;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,47;20071,92996;25
AC;O;default;IIBMKM;1;2016-07-05T06:16:27-04:00;3;3: Some boxers are not actuaries;boxers,opticians,actuaries;1;Aq,Eq,Oq,Iq;Premise 1: All opticians are boxers;Premise 2: Some opticians are not actuaries;37;AO4;79525;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;2;0,54;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:17:44-04:00;-1;Space: No conclusion is possible;managers,clerks,models;1;Aq,Eq,Oq,Iq;Premise 1: No clerks are managers;Premise 2: No clerks are models;38;EE4;74661;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,66;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T06:18:02-04:00;2;2: No cashiers are poets;cashiers,waiters,poets;1;Aq,Eq,Oq,Iq;Premise 1: No cashiers are waiters;Premise 2: No waiters are poets;39;EE1;15822;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,44;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T06:18:18-04:00;2;2: No scholars are farmers;scholars,assistants,farmers;1;Aq,Eq,Oq,Iq;Premise 1: Some assistants are scholars;Premise 2: No assistants are farmers;40;IE4;14716;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,28;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:18:46-04:00;-1;Space: No conclusion is possible;brewers,porters,judges;1;Aq,Eq,Oq,Iq;Premise 1: Some brewers are porters;Premise 2: Some judges are not porters;41;IO3;25895;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,49;20071,92996;25
CA;I;default;IIBMKM;0;2016-07-05T06:19:10-04:00;0;0: Some buyers are cyclists;cyclists,students,buyers;1;Aq,Eq,Oq,Iq;Premise 1: All cyclists are students;Premise 2: Some buyers are students;42;AI3;22053;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,37;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:19:29-04:00;4;4: Some golfers are teachers;golfers,bankers,teachers;1;Aq,Eq,Oq,Iq;Premise 1: Some golfers are not bankers;Premise 2: Some bankers are teachers;43;OI1;17102;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,36;20071,92996;25
CA;E;default;IIBMKM;0;2016-07-05T06:19:46-04:00;8;8: No trainers are architects;architects,designers,trainers;1;Aq,Eq,Oq,Iq;Premise 1: Some designers are architects;Premise 2: No trainers are designers;44;IE2;14213;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,13;20071,92996;25
CA;I;default;IIBMKM;1;2016-07-05T06:20:13-04:00;0;0: Some singers are tailors;tailors,pilots,singers;1;Aq,Eq,Oq,Iq;Premise 1: Some tailors are pilots;Premise 2: All pilots are singers;45;IA1;24937;Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,88;20071,92996;25
CA;I;default;IIBMKM;0;2016-07-05T06:20:47-04:00;0;0: Some boxers are dancers;dancers,typists,boxers;1;Aq,Eq,Oq,Iq;Premise 1: Some dancers are typists;Premise 2: No boxers are typists;46;IE3;32863;Oac;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,2;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:22:02-04:00;9;9: Some doctors are not climbers;climbers,tellers,doctors;1;Aq,Eq,Oq,Iq;Premise 1: Some tellers are not climbers;Premise 2: No tellers are doctors;47;OE4;72665;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,49;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:22:42-04:00;-1;Space: No conclusion is possible;mayors,cooks,swimmers;1;Aq,Eq,Oq,Iq;Premise 1: No mayors are cooks;Premise 2: Some swimmers are not cooks;48;EO3;35839;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,49;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:23:01-04:00;-1;Space: No conclusion is possible;actors,nurses,drillers;1;Aq,Eq,Oq,Iq;Premise 1: Some actors are not nurses;Premise 2: Some drillers are nurses;49;OI3;16636;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,49;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:23:24-04:00;4;4: Some runners are chefs;runners,scientists,chefs;1;Aq,Eq,Oq,Iq;Premise 1: Some runners are not scientists;Premise 2: All scientists are chefs;50;OA1;20977;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,2;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:23:40-04:00;4;4: Some carpenters are linguists;carpenters,divers,linguists;1;Aq,Eq,Oq,Iq;Premise 1: Some divers are carpenters;Premise 2: All linguists are divers;51;IA2;13986;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,12;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:23:52-04:00;-1;Space: No conclusion is possible;miners,poets,skaters;1;Aq,Eq,Oq,Iq;Premise 1: All miners are poets;Premise 2: All skaters are poets;52;AA3;10753;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,31;20071,92996;25
CA;I;default;IIBMKM;0;2016-07-05T06:24:15-04:00;0;0: Some hunters are lawyers;lawyers,athletes,hunters;1;Aq,Eq,Oq,Iq;Premise 1: Some athletes are lawyers;Premise 2: Some hunters are not athletes;53;IO2;20421;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,31;20071,92996;25
AC;O;default;IIBMKM;0;2016-07-05T06:25:49-04:00;3;3: Some bakers are not gamblers;bakers,sculptors,gamblers;1;Aq,Eq,Oq,Iq;Premise 1: Some bakers are not sculptors;Premise 2: No sculptors are gamblers;54;OE1;92903;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,37;20071,92996;25
CA;I;default;IIBMKM;0;2016-07-05T06:26:06-04:00;0;0: Some secretaries are brokers;brokers,agents,secretaries;1;Aq,Eq,Oq,Iq;Premise 1: Some agents are brokers;Premise 2: Some agents are secretaries;55;II4;14577;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,61;20071,92996;25
CA;O;default;IIBMKM;1;2016-07-05T06:26:28-04:00;9;9: Some planners are not surfers;surfers,artists,planners;1;Aq,Eq,Oq,Iq;Premise 1: No artists are surfers;Premise 2: Some planners are artists;56;EI2;19984;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,37;20071,92996;25
AC;A;default;IIBMKM;0;2016-07-05T06:26:45-04:00;1;1: All packers are tutors;packers,butchers,tutors;1;Aq,Eq,Oq,Iq;Premise 1: All butchers are packers;Premise 2: All tutors are butchers;57;AA2;15660;Aca,Iac,Ica;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,54;20071,92996;25
NVC;NVC;default;IIBMKM;1;2016-07-05T06:27:08-04:00;-1;Space: No conclusion is possible;travelers,novelists,analysts;1;Aq,Eq,Oq,Iq;Premise 1: No travelers are novelists;Premise 2: No analysts are novelists;58;EE3;20631;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,76;20071,92996;25
CA;O;default;IIBMKM;0;2016-07-05T06:27:23-04:00;9;9: Some cleaners are not auditors;auditors,painters,cleaners;1;Aq,Eq,Oq,Iq;Premise 1: All painters are auditors;Premise 2: Some cleaners are not painters;59;AO2;13579;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,17;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:27:36-04:00;4;4: Some riders are joggers;riders,counselors,joggers;1;Aq,Eq,Oq,Iq;Premise 1: Some counselors are riders;Premise 2: Some joggers are counselors;60;II2;11376;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,3;20071,92996;25
AC;I;default;IIBMKM;0;2016-07-05T06:28:00-04:00;4;4: Some workers are actors;workers,painters,actors;1;Aq,Eq,Oq,Iq;Premise 1: Some workers are painters;Premise 2: All actors are painters;61;IA3;22135;NVC;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;NVC;0,28;20071,92996;25
AC;E;default;IIBMKM;0;2016-07-05T06:28:17-04:00;2;2: No hikers are drivers;hikers,writers,drivers;1;Aq,Eq,Oq,Iq;Premise 1: No hikers are writers;Premise 2: All writers are drivers;62;EA1;14637;Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;3;0,03;20071,92996;25
CA;E;default;IIBMKM;1;2016-07-05T06:28:38-04:00;8;8: No investors are barbers;barbers,jugglers,investors;1;Aq,Eq,Oq,Iq;Premise 1: All barbers are jugglers;Premise 2: No investors are jugglers;63;AE3;19321;Eac,Eca,Oac,Oca;121;IIBMKM;female;Some college;27;64;0,296875;30057,04688;28372,84211;1;0,81;20071,92996;25
AC;A;default;SLLJUA;0;2016-07-05T04:55:08-05:00;4;4: All assistants are scholars;assistants,scholars,farmers;6;Oq,Iq,Eq,Aq;Premise 1: All assistants are scholars;NA;0;A_1;25425;NVC;126;SLLJUA;male;Associates;34;64;0,734375;15058,73438;12753,93617;#N/A;#N/A;6755,578984;26
